Seed	Size	Fitness	Members
YOL016C	82	0.794284031	YJL141C,YKL166C,YJL164C,YDR490C,YJL095W,YHR030C,YHR205W,YLR362W,YJL187C,YDR122W,YGR040W,YGL158W,YLR096W,YKL101W,YKL048C,YER129W,YJL128C,YDL101C,YMR139W,YDR477W,YNL161W,YAR019C,YLR113W,YGR092W,YDR507C,YIL035C,YMR001C,YNL298W,YGR188C,YBR097W,YHR102W,YBR160W,YNL020C,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YNL307C,YMR216C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YHR079C,YJL165C,YJR059W,YCR008W,YHR082C,YER123W,YOL113W,YFL033C,YPL153C,YBR274W,YAL017W,YGR052W,YFL029C,YNL154C,YKL171W,YAR018C,YFR014C,YNR031C,YOL045W,YLR248W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YDR247W,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YOL018C	14	0.41086776	YOR106W,YPL232W,YOR036W,YMR183C,YDR468C,YIL004C,YLR026C,YGL212W,YGL095C,YAL030W,YDR164C,YDR189W,YOR327C
YOL021C	13	0.9380611	YGR195W,YDL111C,YNL232W,YGR095C,YGR158C,YOL142W,YCR035C,YHR069C,YDR280W,YHR081W,YOR001W,YDR293C
YOL023W	13	0.582735137	YAL035W,YDR385W,YOR133W,YPL217C,YPR080W,YOR187W,YOR076C,YKR084C,YBR118W,YDR172W,YLR069C,YJL102W
YOL034W	7	0.902170835	YLR007W,YDR288W,YLR383W,YEL019C,YER038C,YML023C
YOL038W	15	0.768199341	YML092C,YMR314W,YGL011C,YOR362C,YFR050C,YGR135W,YER094C,YGR253C,YBL041W,YJL001W,YOR157C,YPR103W,YER012W,YLR021W
YOL039W	23	0.863989432	YDL081C,YDL130W,YDR382W,YOL127W,YPR102C,YPL131W,YOR063W,YLR340W,YDR418W,YML073C,YLR406C,YDL075W,YEL054C,YLR075W,YDL191W,YGR085C,YDL136W,YGL030W,YLR448W,YKR094C,YIL148W,YKL009W
YOL040C	47	0.930904533	YGL189C,YMR116C,YGR214W,YGL123W,YER131W,YGR118W,YNL178W,YBR181C,YJL191W,YHL015W,YKR057W,YBR048W,YER074W,YML026C,YOR293W,YOR167C,YPR132W,YOL121C,YPL081W,YPL090C,YOR096W,YCR031C,YJR123W,YER102W,YDR025W,YMR143W,YNL096C,YBL072C,YBR189W,YML063W,YLR441C,YML024W,YDR064W,YDR447C,YIL069C,YMR230W,YDR450W,YKL156W,YDL083C,YHR021C,YJL136C,YLR048W,YLR167W,YNL302C,YLR264W,YOR119C
YOL041C	24	0.334704651	YKL214C,YDR432W,YNL251C,YDR381W,YCL011C,YER165W,YPR112C,YNL004W,YNL197C,YDL209C,YPR042C,YOR361C,YOL123W,YPL190C,YGL044C,YNL110C,YGR159C,YPL043W,YBR212W,YJR091C,YHL024W,YDL224C,YMR302C
YOL045W	82	0.794284031	YJL141C,YKL166C,YJL164C,YDR490C,YJL095W,YHR030C,YHR205W,YLR362W,YJL187C,YDR122W,YGR040W,YGL158W,YLR096W,YKL101W,YKL048C,YER129W,YJL128C,YDL101C,YMR139W,YDR477W,YNL161W,YAR019C,YLR113W,YGR092W,YDR507C,YIL035C,YMR001C,YNL298W,YGR188C,YBR097W,YHR102W,YBR160W,YNL020C,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YNL307C,YMR216C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YHR079C,YJL165C,YJR059W,YCR008W,YHR082C,YER123W,YOL113W,YFL033C,YPL153C,YBR274W,YAL017W,YGR052W,YFL029C,YNL154C,YKL171W,YAR018C,YFR014C,YNR031C,YOL016C,YLR248W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YDR247W,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YOL051W	24	0.919382356	YPL042C,YCR081W,YGL151W,YBR193C,YNR010W,YBL093C,YHR058C,YBR253W,YDL005C,YDR308C,YGL127C,YNL236W,YGL025C,YPR070W,YPR168W,YOR174W,YOL135C,YGR104C,YLR071C,YHR041C,YDR443C,YER022W,YNL025C
YOL054W	2	0.013174737	YDR265W
YOL061W	5	0.524702762	YBL068W,YER099C,YHL011C,YKL181W
YOL062C	3	0.208454789	YJR005W,YJR058C
YOL067C	6	0.202636691	YBL103C,YOR032C,YOR344C,YFR034C,YJR060W
YOL068C	9	0.543407278	YGL194C,YDR155C,YBR103W,YKR029C,YIL112W,YCR033W,YDR310C,YOR279C
YOL069W	4	0.36282999	YMR117C,YER018C,YIL144W
YOL072W	3	0.119119239	YDR159W,YPR045C
YOL076W	2	0.578343543	YPR131C
YOL077C	5	0.085446886	YHR088W,YHR066W,YKR081C,YDR312W
YOL077W-A	15	0.986548669	YDR298C,YDR377W,YKL016C,Q0130,Q0080,YBL099W,Q0085,YDL004W,YDR322C-A,YLR295C,YML081C-A,YPL078C,YPL271W,YPR020W
YOL078W	8	0.632819894	YJL058C,YIL105C,YNL047C,YER093C,YMR068W,YKL203C,YNL006W
YOL080C	3	0.299999987	YGL094C,YLR107W
YOL081W	3	0.26555602	YPL242C,YKL092C
YOL082W	2	1	YOL083W
YOL083W	2	1	YOL082W
YOL088C	7	0.765694692	YER174C,YDR098C,YGR209C,YCL043C,YLR043C,YOR288C
YOL090W	6	0.581099607	YCR092C,YDR097C,YFL003C,YHR120W,YDL154W
YOL094C	10	0.634130297	YJR068W,YNL290W,YBR087W,YER173W,YMR078C,YHR191C,YCL016C,YOR217W,YOR144C
YOL108C	2	1	YDR123C
YOL110W	2	0.694877464	YLR246W
YOL112W	10	0.77421289	YMR192W,YMR055C,YNL293W,YFL027C,YGR100W,YJL044C,YDL234C,YOR070C,YPL249C
YOL113W	91	0.8313666	YNL298W,YHL007C,YJL141C,YKL166C,YJL164C,YDR490C,YDL159W,YJL095W,YGR097W,YBL016W,YLR362W,YHR030C,YHR205W,YER114C,YJL187C,YDR122W,YGR040W,YGL158W,YLR096W,YKL101W,YLR113W,YBL085W,YKL048C,YER129W,YDL101C,YJL128C,YJR092W,YMR139W,YDR477W,YNL161W,YDR507C,YAR019C,YGR092W,YOR061W,YPL204W,YPL031C,YPL209C,YPL203W,YPR161C,YOR267C,YPL026C,YOL128C,YPR054W,YOR233W,YPL153C,YOR231W,YPL140C,YMR001C,YIL035C,YGR188C,YBR097W,YHR102W,YDR309C,YBR160W,YCL024W,YNL020C,YGL180W,YBL105C,YIL095W,YHR135C,YKL139W,YNL307C,YMR216C,YDR283C,YDL017W,YBR059C,YDL028C,YHR079C,YHR082C,YJL165C,YJR059W,YCR008W,YER123W,YLR425W,YFL033C,YFR014C,YAR018C,YKL171W,YBR274W,YNL154C,YDR247W,YNL257C,YLR248W,YGR052W,YNR031C,YOL016C,YOL045W,YFL029C,YAL017W,YDR103W
YOL115W	5	0.238186377	YJL050W,YIL079C,YDL175C,YNL299W
YOL116W	4	0.158790499	YGR140W,YMR172W,YPL075W
YOL117W	5	0.283406369	YMR025W,YJR084W,YDR179C,YDL216C
YOL121C	47	0.951067633	YGL189C,YMR116C,YGR214W,YGL123W,YER131W,YNL178W,YGR118W,YNL302C,YBR181C,YJL191W,YHL015W,YKR057W,YBR048W,YML026C,YER074W,YOL040C,YCR031C,YJR123W,YER102W,YDR025W,YPL081W,YOR293W,YPR132W,YOR167C,YPL090C,YOR096W,YMR143W,YNL096C,YBL072C,YBR189W,YML063W,YLR441C,YML024W,YDR064W,YDR447C,YIL069C,YMR230W,YDR450W,YKL156W,YDL083C,YLR048W,YLR167W,YLR264W,YHR021C,YJL136C,YOR119C
YOL123W	5	0.230615905	YGL044C,YDR228C,YMR061W,YOR250C
YOL124C	2	1	YNR046W
YOL127W	25	0.910575147	YDL130W,YDL081C,YDR382W,YOL039W,YLR340W,YDR418W,YML073C,YLR406C,YDL075W,YEL054C,YLR075W,YDL191W,YGR085C,YDL136W,YGL030W,YPR102C,YPL131W,YOR063W,YLR448W,YKR094C,YIL148W,YGL099W,YNR053C,YER006W
YOL128C	82	0.794284031	YJL141C,YKL166C,YJL164C,YDR490C,YJL095W,YHR030C,YHR205W,YLR362W,YJL187C,YDR122W,YGR040W,YGL158W,YLR096W,YKL101W,YKL048C,YER129W,YJL128C,YDL101C,YMR139W,YDR477W,YNL161W,YAR019C,YLR113W,YGR092W,YDR507C,YOL113W,YIL035C,YMR001C,YNL298W,YGR188C,YBR097W,YHR102W,YBR160W,YNL020C,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YNL307C,YMR216C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YHR079C,YJR059W,YJL165C,YCR008W,YHR082C,YER123W,YFL033C,YPL153C,YBR274W,YAL017W,YGR052W,YFL029C,YNL154C,YKL171W,YAR018C,YFR014C,YNR031C,YOL016C,YOL045W,YLR248W,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YDR247W,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YOL133W	11	0.45740608	YJR090C,YDL132W,YDR328C,YLR368W,YJL149W,YOR057W,YDR054C,YML088W,YOR080W,YJL047C
YOL135C	24	0.924844658	YPL042C,YPR070W,YPR168W,YOR174W,YBL093C,YBR193C,YHR058C,YGL151W,YNR010W,YBR253W,YDR308C,YDL005C,YNL236W,YGL127C,YGL025C,YOL051W,YHR041C,YGR104C,YLR071C,YCR081W,YER022W,YDR443C,YNL025C
YOL139C	3	0.133602354	YKR059W,YGR162W
YOL142W	12	0.93684302	YCR035C,YNL232W,YGR095C,YGR195W,YDL111C,YOL021C,YGR158C,YHR069C,YDR280W,YHR081W,YOR001W
YOL144W	4	0.301519805	YNR038W,YLR221C,YKL014C
YOL145C	6	0.458735639	YOR123C,YBR279W,YGL244W,YLR418C,YDR138W
YOL146W	4	0.227330042	YJL072C,YDR013W,YDR489W
YOL148C	31	0.829179405	YMR223W,YGL066W,YDR392W,YBR081C,YDR176W,YDR448W,YGR252W,YPL254W,YCL010C,YLR055C,YBR111W-A,YDR167W,YMR236W,YGL112C,YDR145W,YBR198C,YHR099W,YPL047W,YER164W,YGL252C,YER148W,YGR274C,YML114C,YMR005W,YCR042C,YMR227C,YML098W,YML015C,YPL011C,YOR023C
YOR001W	12	0.93684302	YHR081W,YNL232W,YGR095C,YCR035C,YOL021C,YGR195W,YHR069C,YDL111C,YGR158C,YOL142W,YDR280W
YOR004W	2	1	YDR339C
YOR005C	3	0.112673346	YGL090W,YDL164C
YOR007C	8	0.182877928	YOL145C,YJR032W,YBR155W,YLR216C,YBR112C,YPR189W,YOR027W
YOR008C	2	1	YNL283C
YOR014W	7	0.314460679	YAL016W,YDL134C,YMR273C,YML109W,YPL152W,YMR028W
YOR016C	7	0.35057078	YHR110W,YDL018C,YML012W,YAR002C-A,YGL002W,YGL200C
YOR018W	4	0.767162431	YGL045W,YPR030W,YBL101C
YOR023C	28	0.698909465	YPL254W,YDR176W,YDR448W,YGR252W,YPL047W,YCL010C,YMR223W,YLR055C,YGL066W,YOL148C,YBR111W-A,YDR392W,YBR081C,YDR167W,YHR099W,YMR236W,YGL112C,YDR145W,YBR198C,YER148W,YGR274C,YMR005W,YML114C,YCR042C,YMR227C,YML015C,YML098W
YOR025W	4	0.067578704	YOL068C,YDL042C,YDR191W
YOR026W	5	0.14762861	YJL013C,YGR188C,YJL030W,YGL086W
YOR027W	8	0.220358603	YJR032W,YBR112C,YBR155W,YPR189W,YOR007C,YLR216C,YCR060W
YOR028C	6	0.725464842	YDR423C,YML007W,YEL009C,YIL036W,YIR018W
YOR030W	2	1	YNL294C
YOR032C	6	0.776452296	YOL067C,YBL103C,YJR060W,YFR034C,YOR344C
YOR033C	4	0.126564433	YNL085W,YKL113C,YER041W
YOR034C	7	0.367252636	YDR264C,YLR182W,YER111C,YKL020C,YIR033W,YNL326C
YOR036W	14	0.361404066	YOR106W,YOL018C,YPL232W,YMR183C,YDR468C,YIL004C,YLR026C,YGL212W,YGL095C,YAL030W,YDR164C,YDR189W,YOR327C
YOR038C	4	0.248989736	YBL008W,YJR140C,YBR215W
YOR039W	7	0.277251174	YGL019W,YOR061W,YCL031C,YIL035C,YLR223C,YGR090W
YOR043W	2	0.688655032	YLL010C
YOR045W	6	0.691983858	YGR082W,YNL121C,YMR203W,YNL131W,YNL070W
YOR046C	32	0.523978238	YGL251C,YDL031W,YNL112W,YLR276C,YKR059W,YLR398C,YBR142W,YNR038W,YLL008W,YFL002C,YJL050W,YKR024C,YJL138C,YGL078C,YOR204W,YDL084W,YGL064C,YMR190C,YGL120C,YMR128W,YGL171W,YKL078W,YHR169W,YIR002C,YLR032W,YPL082C,YOR191W,YBR073W,YGL163C,YJR035W,YFR038W
YOR048C	3	1	YGL246C,YGL173C
YOR057W	12	0.448685531	YDR054C,YFL009W,YDL132W,YDR328C,YLR368W,YJL149W,YOL133W,YJR090C,YML088W,YJL047C,YOR080W
YOR061W	7	0.229731044	YIL035C,YGL019W,YOR039W,YCL031C,YGR090W,YLR223C
YOR063W	25	0.93683214	YDL130W,YDL081C,YDR382W,YOL039W,YLR340W,YDR418W,YML073C,YLR406C,YDL075W,YEL054C,YLR075W,YGR085C,YDL191W,YGL030W,YPR102C,YDL136W,YPL131W,YLR448W,YOL127W,YKR094C,YIL148W,YGL099W,YNR053C,YER006W
YOR064C	3	0.083325923	YPR031W,YBL052C
YOR069W	5	0.712897388	YOR132W,YHR012W,YJL154C,YJL053W
YOR070C	10	0.77421289	YMR192W,YMR055C,YNL293W,YFL027C,YGR100W,YJL044C,YDL234C,YOL112W,YPL249C
YOR075W	6	0.550070912	YGL145W,YDR498C,YLR440C,YGL098W,YNL258C
YOR076C	13	0.543729534	YDR385W,YOL023W,YKR084C,YBR118W,YDR172W,YOR133W,YPL217C,YPR080W,YOR187W,YAL035W,YLR069C,YJL102W
YOR080W	15	0.454495501	YIL046W,YFL009W,YLR368W,YJL149W,YML088W,YDR219C,YNL311C,YDR054C,YOL133W,YDL132W,YDR328C,YJR090C,YOR057W,YJL047C
YOR085W	9	0.998698979	YML019W,YJL002C,YGL022W,YGL226C-A,YDL232W,YOR103C,YEL002C,YMR149W
YOR089C	24	0.712198381	YNL098C,YOR101W,YPR165W,YKR014C,YNL093W,YGR152C,YKR055W,YER031C,YGL210W,YFL038C,YML064C,YLR229C,YFL005W,YLR262C,YLR293C,YML001W,YCR027C,YNL180C,YNL304W,YNL090W,YIL118W,YER136W,YOR370C
YOR094W	3	0.076211305	YDL137W,YBR164C
YOR096W	48	0.955253254	YGL189C,YMR116C,YGR214W,YGL123W,YER131W,YNL096C,YGR118W,YNL178W,YBR181C,YJL191W,YHL015W,YKR057W,YBR048W,YML026C,YER074W,YOL040C,YCR031C,YJR123W,YER102W,YDR025W,YOL121C,YMR143W,YBL072C,YBR189W,YML063W,YPL081W,YOR293W,YOR167C,YPR132W,YPL090C,YLR441C,YDR064W,YDR447C,YML024W,YMR230W,YIL069C,YDR450W,YKL156W,YDL083C,YHR021C,YJL136C,YLR048W,YLR167W,YNL302C,YLR264W,YDL060W,YOR119C
YOR101W	22	0.615776379	YPR165W,YNL093W,YKR014C,YOR089C,YGR152C,YER031C,YNL098C,YGL210W,YKR055W,YFL038C,YML064C,YFL005W,YLR229C,YLR262C,YLR293C,YML001W,YCR027C,YNL180C,YNL304W,YNL090W,YIL118W
YOR103C	9	0.998698979	YGL226C-A,YML019W,YJL002C,YMR149W,YGL022W,YDL232W,YEL002C,YOR085W
YOR106W	14	0.356662978	YGL212W,YOL018C,YDR468C,YOR036W,YMR183C,YIL004C,YLR026C,YPL232W,YGL095C,YAL030W,YDR164C,YDR189W,YOR327C
YOR115C	11	1	YKR068C,YDR472W,YDR108W,YBR254C,YML077W,YDR246W,YDR407C,YMR218C,YGR166W,YEL048C
YOR116C	33	0.932936293	YNL151C,YJL011C,YNR003C,YKR025W,YDL150W,YKL144C,YOR207C,YPR190C,YDR045C,YPR110C,YNL113W,YOR210W,YOR224C,YPR187W,YOR341W,YBR154C,YHR143W-A,YDR156W,YJR063W,YNL248C,YPR010C,YOR151C,YJL148W,YOR340C,YDR404C,YGL070C,YOL005C,YJL140W,YGR186W,YIL021W,YGR005C,YGL043W
YOR117W	29	0.815957673	YDR394W,YGL048C,YDL007W,YKL145W,YOR259C,YDR363W-A,YFR010W,YLR421C,YFR052W,YDL097C,YIL075C,YDR427W,YGR232W,YER021W,YPR108W,YHR027C,YOR261C,YHR200W,YDL147W,YHL030W,YFR004W,YBR080C,YMR276W,YER143W,YER162C,YOL072W,YDR159W,YPR045C
YOR119C	2	0.003010895	YNL207W
YOR123C	6	0.225383923	YGL244W,YOL145C,YBR279W,YLR418C,YDR138W
YOR124C	12	0.417074349	YMR304W,YPL072W,YDR069C,YER151C,YIL156W,YNL186W,YBR058C,YER144C,YFR005C,YER098W,YDL122W
YOR127W	8	0.638381185	YDL240W,YDR379W,YER155C,YFL047W,YJL201W,YOR134W,YDR389W
YOR132W	5	0.712147229	YOR069W,YJL154C,YJL053W,YHR012W
YOR133W	13	0.270505242	YDR385W,YLR069C,YPR080W,YOR187W,YJL102W,YKR084C,YBR118W,YDR172W,YAL035W,YPL217C,YOL023W,YOR076C
YOR134W	9	0.535221472	YER155C,YFL047W,YPL115C,YDR379W,YOR127W,YDL240W,YDR389W,YJL201W
YOR136W	3	1	YNL037C,YDL066W
YOR138C	6	0.187663491	YBL047C,YER143W,YGL181W,YMR276W,YBR058C
YOR140W	4	0.857216999	YGL073W,YHR206W,YGR249W
YOR141C	15	0.349891904	YNL059C,YLR052W,YDL002C,YFL013C,YOR189W,YGL150C,YPL235W,YDR190C,YFL039C,YJL081C,YBR089C-A,YPR052C,YMR072W,YDR174W
YOR144C	10	0.624335057	YBR087W,YOL094C,YJR068W,YNL290W,YER173W,YOR217W,YMR078C,YHR191C,YCL016C
YOR147W	2	1	YHR194W
YOR149C	2	1	YNL219C
YOR150W	42	0.981510112	YNL252C,YDR237W,YBR122C,YDR322W,YNL005C,YBL038W,YMR024W,YDR462W,YCR071C,YDR405W,YML025C,YKR006C,YNL284C,YLR439W,YBR282W,YKL167C,YML009C,YJL096W,YMR225C,YMR193W,YNR022C,YDL202W,YKR085C,YGR076C,YHR147C,YDR115W,YDR116C,YCR003W,YKL170W,YCR046C,YJL063C,YMR286W,YLR312W-A,YNL177C,YNL185C,YGL068W,YKL138C,YBR268W,YPL173W,YPL183W-A,YPR100W
YOR151C	30	0.63429611	YDR404C,YGL070C,YOL005C,YJL140W,YIL021W,YBR154C,YOR210W,YOR224C,YPR187W,YGL043W,YGR063C,YGR186W,YGR005C,YML010W,YNL248C,YJR063W,YPR110C,YJL148W,YNL113W,YKL144C,YOR340C,YDL150W,YPR190C,YOR341W,YNR003C,YKR025W,YJL011C,YNL151C,YDR156W
YOR153W	10	0.148566323	YDR011W,YDR406W,YPL226W,YLR249W,YDR091C,YER036C,YNL014W,YGR281W,YFL028C
YOR156C	4	0.226016379	YDR409W,YLR394W,YER063W
YOR157C	14	0.763278036	YFR050C,YBL041W,YOR362C,YER094C,YML092C,YMR314W,YGL011C,YPR103W,YOL038W,YJL001W,YGR253C,YGR135W,YER012W
YOR158W	30	0.911339306	YKL155C,YNR037C,YDR337W,YDR041W,YER050C,YDR175C,YJR113C,YGR215W,YGR165W,YJR101W,YIL093C,YGL129C,YGR084C,YDR347W,YBL090W,YBR146W,YNL137C,YNL306W,YHL004W,YMR188C,YMR158W,YBR251W,YDL045W-A,YKL003C,YPR166C,YPL013C,YPL118W,YNL081C,Q0140
YOR159C	40	0.625115221	YFL017W-A,YGR074W,YLR147C,YPR182W,YLR275W,YER029C,YGR013W,YKL012W,YLR298C,YBR119W,YHR086W,YDR240C,YIL061C,YDR235W,YMR125W,YLR116W,YIR009W,YPL178W,YDL030W,YMR240C,YJL203W,YML049C,YMR288W,YPL213W,YOR319W,YNL286W,YIR005W,YDL209C,YGR278W,YDR432W,YKL214C,YER165W,YGR162W,YNL251C,YPR042C,YPL190C,YNL004W,YPR094W,YBR212W
YOR160W	2	0.276860845	YKL205W
YOR167C	46	0.954868287	YGL189C,YMR116C,YGR214W,YGL123W,YER131W,YNL178W,YGR118W,YLR264W,YBR181C,YJL191W,YHL015W,YKR057W,YBR048W,YER074W,YML026C,YOL040C,YCR031C,YJR123W,YER102W,YDR025W,YOL121C,YMR143W,YNL096C,YBL072C,YBR189W,YML063W,YLR441C,YML024W,YOR096W,YDR064W,YDR447C,YIL069C,YMR230W,YDR450W,YKL156W,YDL083C,YJL136C,YNL302C,YLR048W,YLR167W,YHR021C,YOR293W,YPL081W,YPL090C,YPR132W
YOR172W	13	0.579236924	YKL038W,YMR168C,YOR337W,YOR363C,YGL013C,YDR034C,YHR178W,YKL015W,YLR451W,YDR421W,YBR240C,YAL051W
YOR174W	24	0.899207732	YPL042C,YNL236W,YCR081W,YOL135C,YGL151W,YHR041C,YPR070W,YBR193C,YNR010W,YHR058C,YBR253W,YPR168W,YBL093C,YDL005C,YDR308C,YGL025C,YOL051W,YGR104C,YLR071C,YGL127C,YDR443C,YER022W,YNL025C
YOR178C	3	0.026539903	YER133W,YER054C
YOR179C	19	0.774186976	YLR277C,YKR002W,YLR115W,YNL317W,YJR093C,YKL059C,YNL222W,YGR156W,YDR195W,YDR301W,YPR107C,YAL043C,YKL018W,YER133W,YDR228C,YBR050C,YDR028C,YKL193C
YOR181W	2	0.03164406	YLR337C
YOR187W	16	0.435083573	YBR118W,YDR385W,YDR172W,YPR080W,YOR133W,YKR084C,YAL035W,YLR069C,YJL102W,YOL023W,YOR076C,YPL217C,YAL003W,YBR143C,YPL048W
YOR189W	15	0.35893441	YDL002C,YLR052W,YNL059C,YFL013C,YOR141C,YGL150C,YPL235W,YDR190C,YFL039C,YJL081C,YBR089C-A,YMR072W,YDR174W,YPR052C
YOR191W	41	0.54160171	YBR245C,YLR032W,YBR114W,YOR304W,YPL082C,YGL150C,YDR334W,YAL019W,YBR073W,YFR038W,YJR035W,YGL163C,YGL251C,YIR002C,YDL031W,YNL112W,YKR059W,YLR276C,YLR398C,YBR142W,YNR038W,YLL008W,YFL002C,YJL050W,YKR024C,YOR204W,YJL138C,YGL078C,YOR046C,YDL084W,YGL064C,YMR190C,YGL120C,YMR128W,YGL171W,YKL078W,YHR169W,YER063W,YLR234W,YPL024W
YOR194C	2	0.046790934	YKL058W
YOR204W	34	0.450479303	YGL251C,YDL031W,YNL112W,YLR276C,YLR398C,YBR142W,YNR038W,YLL008W,YFL002C,YKR059W,YJL050W,YKR024C,YGL078C,YOR046C,YDL084W,YGL064C,YMR190C,YGL120C,YMR128W,YJL138C,YGL171W,YKL078W,YHR169W,YIR002C,YLR032W,YOR191W,YPL082C,YBR073W,YGL163C,YJR035W,YFR038W,YOL139C,YGR162W
YOR206W	3	0.096245097	YDR060W,YLR002C
YOR207C	32	0.845515474	YJL011C,YNL151C,YKR025W,YNR003C,YDL150W,YKL144C,YOR116C,YDR045C,YPR190C,YPR110C,YNL113W,YOR210W,YPR187W,YOR224C,YPR010C,YBR154C,YHR143W-A,YJR063W,YNL248C,YGL070C,YDR404C,YJL148W,YOR341W,YOL005C,YJL140W,YGR186W,YIL021W,YGR005C,YOR340C,YDR156W,YGL043W
YOR208W	3	0.499941383	YER075C,YDL230W
YOR210W	35	0.867810983	YBR154C,YHR143W-A,YPR187W,YNL113W,YOR224C,YKL144C,YDL150W,YJR063W,YNR003C,YNL248C,YNL151C,YKR025W,YJL011C,YOR116C,YDR045C,YJL148W,YOR207C,YDR156W,YPR110C,YDR404C,YGL070C,YOL005C,YJL140W,YOR151C,YIL021W,YPR010C,YOR341W,YOR340C,YPR190C,YGR063C,YGL043W,YGR186W,YGR005C,YML010W
YOR211C	3	1	YLL001W,YKR001C
YOR212W	5	0.263252381	YJR086W,YHR005C,YJL157C,YAL041W
YOR213C	3	0.106787676	YDR181C,YMR127C
YOR217W	10	0.53942867	YOL094C,YJR068W,YNL290W,YBR087W,YMR078C,YER173W,YOR144C,YHR191C,YCL016C
YOR224C	35	0.867810983	YPR187W,YBR154C,YNL113W,YOR210W,YHR143W-A,YJR063W,YKL144C,YNL248C,YNR003C,YDL150W,YNL151C,YKR025W,YJL011C,YDR045C,YOR116C,YJL148W,YPR110C,YOR207C,YDR156W,YDR404C,YGL070C,YOL005C,YJL140W,YOR151C,YIL021W,YPR010C,YPR190C,YOR340C,YOR341W,YGR063C,YGL043W,YGR186W,YGR005C,YML010W
YOR226C	2	1	YPL135W
YOR229W	54	0.45354158	YOR272W,YPL100W,YPL126W,YPL139C,YPL151C,YOR269W,YJL112W,YKR036C,YLR129W,YJL069C,YLR222C,YLR409C,YMR093W,YOR230W,YER082C,YDR324C,YCR057C,YDR267C,YFR021W,YLL011W,YGL100W,YLR208W,YOR212W,YCR084C,YKL021C,YOR026W,YNL182C,YIL046W,YFL009W,YBR103W,YBL008W,YMR049C,YNL253W,YGL213C,YBR234C,YGR200C,YCR072C,YGL190C,YNL006W,YLR429W,YIR012W,YDR080W,YKL213C,YEL056W,YER107C,YLR196W,YDR364C,YGL004C,YMR131C,YMR092C,YGR225W,YDR165W,YDR488C
YOR230W	54	0.45354158	YOR272W,YPL100W,YPL126W,YPL139C,YPL151C,YOR269W,YJL112W,YKR036C,YLR129W,YJL069C,YLR222C,YLR409C,YMR093W,YOR229W,YER082C,YDR324C,YCR057C,YDR267C,YFR021W,YLL011W,YGL100W,YLR208W,YOR212W,YCR084C,YKL021C,YOR026W,YNL182C,YIL046W,YFL009W,YBR103W,YBL008W,YMR049C,YNL253W,YGL213C,YBR234C,YGR200C,YCR072C,YGL190C,YNL006W,YLR429W,YIR012W,YDR080W,YKL213C,YEL056W,YER107C,YLR196W,YDR364C,YGL004C,YMR131C,YMR092C,YGR225W,YDR165W,YDR488C
YOR231W	83	0.839362962	YJL141C,YKL166C,YJL164C,YDR490C,YPL153C,YPL204W,YPL209C,YPL203W,YPR161C,YPL031C,YPR054W,YPL026C,YOR267C,YOR233W,YDL159W,YPL140C,YBL016W,YHR205W,YLR362W,YJL187C,YJL095W,YDR122W,YGR040W,YGL158W,YLR096W,YKL101W,YHR030C,YKL048C,YER129W,YJL128C,YDL101C,YMR139W,YDR477W,YNL161W,YAR019C,YLR113W,YGR092W,YDR507C,YOL113W,YOR061W,YIL035C,YMR001C,YNL298W,YGR188C,YBR097W,YHR102W,YBR160W,YNL020C,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YNL307C,YMR216C,YDR283C,YDL017W,YBR059C,YDL028C,YHR079C,YJL165C,YJR059W,YCR008W,YHR082C,YER123W,YFL033C,YOL128C,YDR247W,YBR274W,YAL017W,YGR052W,YFL029C,YNL154C,YKL171W,YAR018C,YFR014C,YNR031C,YOL016C,YOL045W,YLR248W
YOR232W	9	0.632775791	YIL022W,YKR065C,YJL104W,YLR008C,YJL143W,YGR033C,YNR017W,YPL063W
